Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,ODDS1,ODDS2,Season
2021-05-02,Philadelphia Union,New York City,0,2,A,2.52,2.71,2021
2021-05-02,Orlando City,FC Cincinnati,3,0,H,1.47,6.87,2021
2021-05-02,Minnesota United,Austin FC,0,1,A,1.91,3.81,2021
2021-05-02,FC Dallas,Portland Timbers,4,1,H,1.86,3.79,2021
2021-05-02,San Jose Earthquakes,DC United,4,1,H,1.9,4.1,2021
2021-05-03,Nashville SC,Inter Miami,0,0,D,1.81,4.6,2021
2021-05-03,Seattle Sounders,Los Angeles Galaxy,3,0,H,1.47,6.38,2021
2021-05-03,Vancouver Whitecaps,Colorado Rapids,0,1,A,3.71,1.92,2021
2021-05-08,Real Salt Lake,San Jose Earthquakes,1,2,A,2.0,3.57,2021
2021-05-09,New York Red Bulls,Toronto FC,2,0,H,1.95,3.73,2021
2021-05-09,Chicago Fire,Philadelphia Union,0,2,A,2.25,3.04,2021
2021-05-09,Nashville SC,New England Revolution,2,0,H,2.27,3.22,2021
2021-05-09,Columbus Crew,DC United,3,1,H,1.67,5.19,2021
2021-05-09,Vancouver Whitecaps,CF Montreal,2,0,H,2.95,2.31,2021
2021-05-09,FC Dallas,Houston Dynamo,1,1,D,2.07,3.48,2021
2021-05-09,Orlando City,New York City,1,1,D,2.08,3.34,2021
2021-05-09,Los Angeles Galaxy,Los Angeles FC,2,1,H,3.89,1.79,2021
2021-05-09,Colorado Rapids,Minnesota United,3,2,H,1.69,4.49,2021
2021-05-10,Inter Miami,Atlanta Utd,1,1,D,1.92,4.13,2021
2021-05-10,Portland Timbers,Seattle Sounders,1,2,A,2.53,2.75,2021
2021-05-10,Sporting Kansas City,Austin FC,2,1,H,1.91,3.85,2021
2021-05-13,Toronto FC,Columbus Crew,2,0,H,2.4,2.89,2021
2021-05-13,Philadelphia Union,New England Revolution,1,1,D,2.11,3.28,2021
2021-05-13,Inter Miami,CF Montreal,0,2,A,1.65,4.91,2021
2021-05-13,Houston Dynamo,Sporting Kansas City,1,0,H,2.16,3.12,2021
2021-05-13,Minnesota United,Vancouver Whitecaps,1,0,H,1.56,5.49,2021
2021-05-13,San Jose Earthquakes,Seattle Sounders,0,1,A,2.57,2.68,2021
2021-05-14,DC United,Chicago Fire,1,0,H,2.32,2.95,2021
2021-05-16,New York City,Toronto FC,1,1,D,1.66,4.93,2021
2021-05-16,Los Angeles Galaxy,Austin FC,2,0,H,2.08,3.23,2021
2021-05-16,Atlanta Utd,CF Montreal,1,0,H,1.69,4.79,2021
2021-05-16,Philadelphia Union,New York Red Bulls,1,0,H,2.18,3.33,2021
2021-05-16,Minnesota United,FC Dallas,1,0,H,2.05,3.46,2021
2021-05-16,Colorado Rapids,Houston Dynamo,3,1,H,1.55,5.68,2021
2021-05-16,Real Salt Lake,Nashville SC,0,0,D,2.64,2.81,2021
2021-05-16,San Jose Earthquakes,Portland Timbers,0,2,A,2.07,3.37,2021
2021-05-17,Sporting Kansas City,Vancouver Whitecaps,3,0,H,1.44,7.0,2021
2021-05-17,FC Cincinnati,Inter Miami,2,3,A,2.62,2.74,2021
2021-05-17,New England Revolution,Columbus Crew,1,0,H,1.68,4.88,2021
2021-05-17,DC United,Orlando City,0,1,A,3.21,2.25,2021
2021-05-17,Seattle Sounders,Los Angeles FC,2,0,H,2.4,2.85,2021
2021-05-23,CF Montreal,FC Cincinnati,1,2,A,1.96,3.82,2021
2021-05-23,Portland Timbers,Los Angeles Galaxy,3,0,H,1.92,3.64,2021
2021-05-23,Chicago Fire,Inter Miami,1,0,H,2.3,3.0,2021
2021-05-23,Orlando City,Toronto FC,1,0,H,2.23,3.3,2021
2021-05-23,New York City,Columbus Crew,1,2,A,1.86,4.21,2021
2021-05-23,New England Revolution,New York Red Bulls,3,1,H,1.7,4.82,2021
2021-05-23,FC Dallas,Real Salt Lake,2,2,D,1.99,3.78,2021
2021-05-23,Houston Dynamo,Vancouver Whitecaps,2,1,H,1.57,5.97,2021
2021-05-23,San Jose Earthquakes,Sporting Kansas City,1,3,A,2.6,2.57,2021
2021-05-23,Los Angeles FC,Colorado Rapids,2,1,H,1.51,6.11,2021
2021-05-24,Seattle Sounders,Atlanta Utd,1,1,D,1.76,4.69,2021
2021-05-24,DC United,Philadelphia Union,0,1,A,3.03,2.39,2021
2021-05-24,Nashville SC,Austin FC,1,0,H,1.83,4.73,2021
2021-05-30,New York Red Bulls,Orlando City,2,1,H,2.36,3.16,2021
2021-05-30,Chicago Fire,CF Montreal,0,1,A,1.9,3.91,2021
2021-05-30,FC Cincinnati,New England Revolution,0,1,A,3.55,2.02,2021
2021-05-30,Columbus Crew,Toronto FC,2,1,H,2.01,3.79,2021
2021-05-30,Atlanta Utd,Nashville SC,2,2,D,2.37,3.16,2021
2021-05-30,Los Angeles FC,New York City,1,2,A,1.7,4.65,2021
2021-05-30,Los Angeles Galaxy,San Jose Earthquakes,1,0,H,2.0,3.54,2021
2021-05-30,Inter Miami,DC United,0,3,A,2.0,4.02,2021
2021-05-30,Sporting Kansas City,Houston Dynamo,3,2,H,1.67,5.06,2021
2021-05-30,Colorado Rapids,FC Dallas,3,0,H,1.78,4.35,2021
2021-05-30,Real Salt Lake,Minnesota United,1,1,D,2.04,3.55,2021
2021-05-31,Philadelphia Union,Portland Timbers,3,0,H,1.74,4.36,2021
2021-05-31,Seattle Sounders,Austin FC,0,0,D,1.53,6.21,2021
2021-06-13,Sporting Kansas City,Austin FC,1,1,D,1.65,5.18,2021
2021-06-19,New York Red Bulls,Nashville SC,2,0,H,2.53,2.91,2021
2021-06-19,Real Salt Lake,Vancouver Whitecaps,3,1,H,1.89,4.36,2021
2021-06-20,Toronto FC,Orlando City,2,3,A,2.88,2.41,2021
2021-06-20,New York City,New England Revolution,2,3,A,1.89,3.83,2021
2021-06-20,FC Cincinnati,Colorado Rapids,0,2,A,2.9,2.37,2021
2021-06-20,Columbus Crew,Chicago Fire,2,0,H,1.72,4.63,2021
2021-06-20,DC United,Inter Miami,1,0,H,1.74,4.99,2021
2021-06-20,FC Dallas,Minnesota United,1,1,D,2.0,3.45,2021
2021-06-20,Los Angeles Galaxy,Seattle Sounders,1,2,A,2.23,3.09,2021
2021-06-20,Austin FC,San Jose Earthquakes,0,0,D,1.93,3.69,2021
2021-06-20,Portland Timbers,Sporting Kansas City,2,1,H,2.33,2.86,2021
2021-06-20,Los Angeles FC,Houston Dynamo,1,1,D,1.34,8.83,2021
2021-06-21,Atlanta Utd,Philadelphia Union,2,2,D,2.38,2.99,2021
2021-06-23,Orlando City,San Jose Earthquakes,5,0,H,1.49,6.28,2021
2021-06-24,New England Revolution,New York Red Bulls,3,2,H,1.56,5.81,2021
2021-06-24,Philadelphia Union,Columbus Crew,1,0,H,1.81,4.38,2021
2021-06-24,New York City,Atlanta Utd,1,0,H,1.57,5.53,2021
2021-06-24,Minnesota United,Austin FC,2,0,H,1.77,4.21,2021
2021-06-24,Chicago Fire,FC Cincinnati,0,1,A,1.77,4.3,2021
2021-06-24,CF Montreal,DC United,0,0,D,2.7,2.61,2021
2021-06-24,Sporting Kansas City,Colorado Rapids,3,1,H,1.69,4.6,2021
2021-06-24,Nashville SC,Toronto FC,3,2,H,2.06,3.67,2021
2021-06-24,Houston Dynamo,Portland Timbers,2,2,D,1.83,3.98,2021
2021-06-24,Seattle Sounders,Real Salt Lake,2,1,H,1.68,5.01,2021
2021-06-24,Vancouver Whitecaps,Los Angeles Galaxy,1,2,A,3.12,2.21,2021
2021-06-24,Los Angeles FC,FC Dallas,2,0,H,1.33,8.62,2021
2021-06-26,Inter Miami,Orlando City,1,2,A,3.43,2.09,2021
2021-06-27,Sporting Kansas City,Los Angeles FC,2,1,H,2.01,3.42,2021
2021-06-27,Toronto FC,FC Cincinnati,0,2,A,2.01,3.59,2021
2021-06-27,Real Salt Lake,Houston Dynamo,1,1,D,2.05,3.63,2021
2021-06-27,Chicago Fire,Philadelphia Union,3,3,D,2.32,2.88,2021
2021-06-27,Nashville SC,CF Montreal,1,1,D,1.62,5.81,2021
2021-06-27,Seattle Sounders,Vancouver Whitecaps,2,2,D,1.46,7.35,2021
2021-06-27,San Jose Earthquakes,Los Angeles Galaxy,1,3,A,2.15,3.07,2021
2021-06-27,Portland Timbers,Minnesota United,0,1,A,2.08,3.33,2021
2021-06-28,Atlanta Utd,New York Red Bulls,0,0,D,2.0,3.73,2021
2021-06-28,New York City,DC United,2,1,H,1.62,5.52,2021
2021-06-28,Austin FC,Columbus Crew,0,0,D,2.7,2.65,2021
2021-06-28,FC Dallas,New England Revolution,2,1,H,3.4,2.06,2021
2021-07-02,Austin FC,Portland Timbers,4,1,H,2.22,3.22,2021
2021-07-04,Columbus Crew,New England Revolution,2,2,D,2.63,2.61,2021
2021-07-04,DC United,Toronto FC,7,1,H,1.86,4.26,2021
2021-07-04,Orlando City,New York Red Bulls,1,2,A,1.65,4.84,2021
2021-07-04,CF Montreal,Inter Miami,1,0,H,2.76,2.54,2021
2021-07-04,Nashville SC,Philadelphia Union,1,0,H,2.1,3.72,2021
2021-07-04,Minnesota United,San Jose Earthquakes,2,2,D,1.54,5.59,2021
2021-07-04,Chicago Fire,Atlanta Utd,3,0,H,1.89,4.03,2021
2021-07-04,Houston Dynamo,FC Cincinnati,1,1,D,1.93,3.8,2021
2021-07-04,Real Salt Lake,Los Angeles FC,0,1,A,3.18,2.13,2021
2021-07-05,FC Dallas,Vancouver Whitecaps,2,2,D,1.7,4.67,2021
2021-07-05,Colorado Rapids,Seattle Sounders,1,1,D,2.02,3.53,2021
2021-07-05,Los Angeles Galaxy,Sporting Kansas City,0,2,A,2.63,2.49,2021
2021-07-08,New England Revolution,Toronto FC,2,3,A,1.5,5.82,2021
2021-07-08,CF Montreal,New York City,2,1,H,4.26,1.75,2021
2021-07-08,Chicago Fire,Orlando City,3,1,H,2.09,3.27,2021
2021-07-08,Seattle Sounders,Houston Dynamo,2,0,H,1.84,4.06,2021
2021-07-08,Colorado Rapids,Minnesota United,2,0,H,1.86,3.81,2021
2021-07-08,Austin FC,Los Angeles FC,0,2,A,2.9,2.33,2021
2021-07-08,Vancouver Whitecaps,Real Salt Lake,0,4,A,4.14,1.91,2021
2021-07-08,Los Angeles Galaxy,FC Dallas,3,1,H,1.85,3.88,2021
2021-07-09,New York Red Bulls,Philadelphia Union,1,1,D,2.18,3.2,2021
2021-07-09,Nashville SC,Atlanta Utd,2,2,D,1.56,6.16,2021
2021-07-10,FC Cincinnati,Columbus Crew,2,2,D,2.39,3.1,2021
2021-07-18,Atlanta Utd,New England Revolution,0,1,A,3.76,1.87,2021
2021-07-18,Toronto FC,Orlando City,1,1,D,2.43,2.65,2021
2021-07-18,Philadelphia Union,DC United,2,1,H,1.98,3.73,2021
2021-07-18,Columbus Crew,New York City,2,1,H,3.18,2.2,2021
2021-07-18,CF Montreal,FC Cincinnati,5,4,H,2.0,3.54,2021
2021-07-18,Nashville SC,Chicago Fire,5,1,H,1.74,4.68,2021
2021-07-18,Colorado Rapids,San Jose Earthquakes,1,1,D,1.4,7.12,2021
2021-07-18,Vancouver Whitecaps,Los Angeles Galaxy,2,1,H,3.02,2.25,2021
2021-07-18,Portland Timbers,FC Dallas,1,0,H,1.86,4.0,2021
2021-07-18,Los Angeles FC,Real Salt Lake,2,1,H,1.36,8.45,2021
2021-07-19,Minnesota United,Seattle Sounders,1,0,H,1.9,3.77,2021
2021-07-21,Vancouver Whitecaps,Houston Dynamo,0,0,D,2.77,2.47,2021
2021-07-22,Toronto FC,New York Red Bulls,1,1,D,2.15,3.19,2021
2021-07-22,New York City,CF Montreal,1,0,H,1.42,6.99,2021
2021-07-22,Inter Miami,New England Revolution,0,5,A,2.57,2.69,2021
2021-07-22,Columbus Crew,Nashville SC,0,0,D,2.22,3.34,2021
2021-07-22,FC Cincinnati,Atlanta Utd,1,1,D,2.18,3.29,2021
2021-07-22,Chicago Fire,DC United,2,2,D,2.24,3.07,2021
2021-07-22,Sporting Kansas City,San Jose Earthquakes,1,1,D,1.49,6.06,2021
2021-07-22,Colorado Rapids,FC Dallas,2,0,H,1.56,5.42,2021
2021-07-22,Real Salt Lake,Los Angeles Galaxy,2,2,D,1.92,3.79,2021
2021-07-22,Portland Timbers,Los Angeles FC,2,1,H,3.45,1.96,2021
2021-07-23,Orlando City,Philadelphia Union,2,1,H,2.0,3.71,2021
2021-07-23,Austin FC,Seattle Sounders,0,1,A,1.65,5.29,2021
2021-07-25,Atlanta Utd,Columbus Crew,0,1,A,2.12,3.43,2021
2021-07-25,Minnesota United,Portland Timbers,2,1,H,1.58,5.15,2021
2021-07-25,Chicago Fire,Toronto FC,1,2,A,2.11,3.14,2021
2021-07-25,Nashville SC,FC Cincinnati,3,0,H,1.62,5.75,2021
2021-07-25,FC Dallas,Los Angeles Galaxy,4,0,H,1.93,3.66,2021
2021-07-25,San Jose Earthquakes,Houston Dynamo,1,1,D,2.24,3.14,2021
2021-07-25,Real Salt Lake,Colorado Rapids,3,0,H,2.29,3.17,2021
2021-07-25,Los Angeles FC,Vancouver Whitecaps,2,2,D,1.2,12.19,2021
2021-07-26,New York City,Orlando City,5,0,H,1.51,6.16,2021
2021-07-26,New England Revolution,CF Montreal,2,1,H,1.44,6.74,2021
2021-07-26,Inter Miami,Philadelphia Union,1,1,D,2.9,2.43,2021
2021-07-26,DC United,New York Red Bulls,1,0,H,2.37,3.05,2021
2021-07-26,Seattle Sounders,Sporting Kansas City,1,3,A,2.31,3.01,2021
2021-07-29,Los Angeles FC,Minnesota United,2,2,D,1.43,6.7,2021
2021-07-31,New York City,Columbus Crew,4,1,H,1.56,5.7,2021
2021-07-31,Orlando City,Atlanta Utd,3,2,H,1.78,4.28,2021
2021-07-31,Los Angeles Galaxy,Portland Timbers,4,1,H,2.01,3.39,2021
2021-08-01,Seattle Sounders,San Jose Earthquakes,0,1,A,1.69,5.02,2021
2021-08-01,New York Red Bulls,New England Revolution,2,3,A,2.24,2.98,2021
2021-08-01,FC Cincinnati,DC United,0,0,D,2.45,2.94,2021
2021-08-01,Inter Miami,CF Montreal,2,1,H,2.14,3.33,2021
2021-08-01,Sporting Kansas City,FC Dallas,1,2,A,1.58,5.34,2021
2021-08-01,Houston Dynamo,Real Salt Lake,0,0,D,2.21,3.37,2021
2021-08-01,Austin FC,Colorado Rapids,0,1,A,1.97,3.78,2021
2021-08-01,Vancouver Whitecaps,Minnesota United,2,2,D,3.39,2.12,2021
2021-08-02,Philadelphia Union,Chicago Fire,1,1,D,1.52,5.53,2021
2021-08-02,Toronto FC,Nashville SC,1,1,D,2.42,2.92,2021
2021-08-05,New England Revolution,Nashville SC,0,0,D,1.62,5.48,2021
2021-08-05,Philadelphia Union,Toronto FC,3,0,H,1.61,5.17,2021
2021-08-05,Columbus Crew,DC United,2,4,A,2.26,3.37,2021
2021-08-05,CF Montreal,Atlanta Utd,2,2,D,1.96,3.62,2021
2021-08-05,Orlando City,Inter Miami,1,1,D,1.6,5.25,2021
2021-08-05,New York Red Bulls,FC Cincinnati,0,0,D,1.68,5.06,2021
2021-08-05,Chicago Fire,New York City,0,0,D,3.68,1.87,2021
2021-08-05,Austin FC,Houston Dynamo,3,2,H,1.93,3.98,2021
2021-08-05,Seattle Sounders,FC Dallas,1,1,D,1.75,4.53,2021
2021-08-05,Portland Timbers,San Jose Earthquakes,1,1,D,1.83,4.01,2021
2021-08-05,Los Angeles Galaxy,Real Salt Lake,1,0,H,1.79,4.2,2021
2021-08-05,Los Angeles FC,Sporting Kansas City,1,4,A,1.69,4.64,2021
2021-08-08,FC Cincinnati,Orlando City,1,1,D,2.39,2.85,2021
2021-08-08,Columbus Crew,Atlanta Utd,2,3,A,1.95,4.03,2021
2021-08-08,Toronto FC,New York City,2,2,D,3.43,2.04,2021
2021-08-08,Minnesota United,Houston Dynamo,2,0,H,1.68,5.01,2021
2021-08-08,FC Dallas,Austin FC,2,0,H,1.95,3.72,2021
2021-08-08,Colorado Rapids,Sporting Kansas City,0,0,D,1.89,3.83,2021
2021-08-08,Portland Timbers,Real Salt Lake,3,2,H,1.89,3.83,2021
2021-08-09,New England Revolution,Philadelphia Union,2,1,H,1.57,5.58,2021
2021-08-09,Inter Miami,Nashville SC,2,1,H,2.65,2.82,2021
2021-08-09,Chicago Fire,New York Red Bulls,2,1,H,2.68,2.51,2021
2021-08-09,San Jose Earthquakes,Los Angeles FC,2,1,H,3.42,1.98,2021
2021-08-09,Los Angeles Galaxy,Vancouver Whitecaps,1,1,D,1.54,5.73,2021
2021-08-09,DC United,CF Montreal,2,1,H,1.57,5.75,2021
2021-08-14,San Jose Earthquakes,Vancouver Whitecaps,0,0,D,1.65,5.3,2021
2021-08-15,Minnesota United,Los Angeles Galaxy,0,1,A,1.66,4.62,2021
2021-08-15,Toronto FC,New England Revolution,1,2,A,2.7,2.47,2021
2021-08-15,New York City,Inter Miami,2,0,H,1.4,7.62,2021
2021-08-15,CF Montreal,New York Red Bulls,2,1,H,2.36,2.92,2021
2021-08-15,Houston Dynamo,Colorado Rapids,1,3,A,2.52,2.83,2021
2021-08-15,FC Dallas,Sporting Kansas City,0,2,A,2.57,2.7,2021
2021-08-15,Real Salt Lake,Austin FC,1,0,H,1.89,4.02,2021
2021-08-16,Atlanta Utd,Los Angeles FC,1,0,H,2.5,2.62,2021
2021-08-16,Chicago Fire,Columbus Crew,1,0,H,2.34,2.97,2021
2021-08-16,Nashville SC,DC United,5,2,H,2.07,3.8,2021
2021-08-16,Portland Timbers,Seattle Sounders,2,6,A,2.52,2.81,2021
2021-08-18,San Jose Earthquakes,Minnesota United,1,1,D,2.33,2.99,2021
2021-08-18,Los Angeles Galaxy,Colorado Rapids,1,2,A,2.08,3.35,2021
2021-08-19,New England Revolution,DC United,3,2,H,1.66,4.95,2021
2021-08-19,Atlanta Utd,Toronto FC,1,0,H,1.52,5.67,2021
2021-08-19,Philadelphia Union,New York City,1,0,H,2.49,2.65,2021
2021-08-19,Inter Miami,Chicago Fire,3,2,H,2.0,3.7,2021
2021-08-19,FC Cincinnati,CF Montreal,0,0,D,2.42,2.83,2021
2021-08-19,New York Red Bulls,Columbus Crew,1,0,H,1.9,4.07,2021
2021-08-19,Sporting Kansas City,Portland Timbers,1,1,D,1.54,5.28,2021
2021-08-19,Nashville SC,Orlando City,1,1,D,1.73,5.06,2021
2021-08-19,FC Dallas,Seattle Sounders,0,1,A,2.07,3.58,2021
2021-08-19,Austin FC,Vancouver Whitecaps,1,2,A,1.6,5.53,2021
2021-08-19,Real Salt Lake,Houston Dynamo,2,1,H,1.71,4.8,2021
2021-08-21,Los Angeles Galaxy,San Jose Earthquakes,1,2,A,1.77,4.34,2021
2021-08-22,Minnesota United,Sporting Kansas City,0,0,D,2.31,3.0,2021
2021-08-22,Columbus Crew,Seattle Sounders,1,2,A,2.49,2.85,2021
2021-08-22,Philadelphia Union,CF Montreal,1,1,D,1.61,5.54,2021
2021-08-22,Orlando City,Chicago Fire,1,0,H,1.65,5.14,2021
2021-08-22,New England Revolution,FC Cincinnati,4,1,H,1.5,6.24,2021
2021-08-22,Inter Miami,Toronto FC,3,1,H,2.15,3.34,2021
2021-08-22,DC United,Atlanta Utd,1,2,A,2.06,3.53,2021
2021-08-22,Houston Dynamo,FC Dallas,2,2,D,2.23,3.3,2021
2021-08-22,Colorado Rapids,Real Salt Lake,2,1,H,1.71,4.71,2021
2021-08-22,Austin FC,Portland Timbers,3,1,H,2.03,3.52,2021
2021-08-22,Vancouver Whitecaps,Los Angeles FC,2,1,H,4.21,1.78,2021
2021-08-26,MLS All-Stars,Liga MX All-Stars,2,1,H,1.99,2.88,2021
2021-08-28,Columbus Crew,FC Cincinnati,3,2,H,1.79,4.75,2021
2021-08-28,CF Montreal,Toronto FC,3,1,H,1.96,3.54,2021
2021-08-28,Orlando City,Inter Miami,0,0,D,1.99,3.83,2021
2021-08-29,Atlanta Utd,Nashville SC,0,2,A,2.31,3.11,2021
2021-08-29,New York Red Bulls,Chicago Fire,0,1,A,1.76,4.47,2021
2021-08-29,Los Angeles FC,Los Angeles Galaxy,3,3,D,1.62,4.75,2021
2021-08-29,New York City,New England Revolution,2,0,H,1.63,4.81,2021
2021-08-29,DC United,Philadelphia Union,3,1,H,2.32,3.02,2021
2021-08-29,Sporting Kansas City,Colorado Rapids,1,1,D,1.87,3.93,2021
2021-08-29,Houston Dynamo,Minnesota United,1,2,A,2.2,3.21,2021
2021-08-30,Austin FC,FC Dallas,3,5,A,2.02,3.62,2021
2021-08-30,Vancouver Whitecaps,Real Salt Lake,4,1,H,2.2,3.33,2021
2021-08-30,Seattle Sounders,Portland Timbers,0,2,A,1.64,5.16,2021
2021-09-04,Philadelphia Union,New England Revolution,0,1,A,2.62,2.55,2021
2021-09-04,Nashville SC,New York City,3,1,H,2.65,2.66,2021
2021-09-04,Houston Dynamo,Portland Timbers,0,2,A,2.1,3.25,2021
2021-09-04,Los Angeles FC,Sporting Kansas City,4,0,H,2.22,3.1,2021
2021-09-05,Vancouver Whitecaps,Austin FC,2,1,H,2.05,3.38,2021
2021-09-05,Orlando City,Columbus Crew,3,2,H,1.78,4.56,2021
2021-09-05,Real Salt Lake,FC Dallas,3,2,H,1.9,3.87,2021
2021-09-05,FC Cincinnati,Inter Miami,0,1,A,2.57,2.75,2021
2021-09-05,San Jose Earthquakes,Colorado Rapids,0,1,A,2.44,2.81,2021
2021-09-11,Atlanta Utd,Orlando City,3,0,H,2.41,2.79,2021
2021-09-11,Vancouver Whitecaps,Portland Timbers,0,1,A,2.28,2.98,2021
2021-09-12,Colorado Rapids,Los Angeles Galaxy,1,1,D,1.69,4.46,2021
2021-09-12,Seattle Sounders,Minnesota United,1,0,H,2.06,3.64,2021
2021-09-12,New York Red Bulls,DC United,1,1,D,2.26,3.12,2021
2021-09-12,New England Revolution,New York City,2,1,H,2.51,2.68,2021
2021-09-12,Inter Miami,Columbus Crew,1,0,H,1.94,4.06,2021
2021-09-12,FC Cincinnati,Toronto FC,2,0,H,2.04,3.39,2021
2021-09-12,CF Montreal,Nashville SC,0,1,A,2.25,3.24,2021
2021-09-12,Sporting Kansas City,Chicago Fire,2,0,H,1.61,5.15,2021
2021-09-12,Houston Dynamo,Austin FC,3,0,H,1.98,3.6,2021
2021-09-12,FC Dallas,San Jose Earthquakes,1,1,D,1.92,3.7,2021
2021-09-13,Los Angeles FC,Real Salt Lake,3,2,H,1.5,6.07,2021
2021-09-15,Toronto FC,Inter Miami,0,1,A,2.12,3.45,2021
2021-09-15,New York City,FC Dallas,3,3,D,1.41,6.9,2021
2021-09-15,Columbus Crew,New York Red Bulls,2,1,H,2.12,3.41,2021
2021-09-16,Atlanta Utd,FC Cincinnati,4,0,H,1.41,7.12,2021
2021-09-16,Orlando City,CF Montreal,2,4,A,1.83,4.05,2021
2021-09-16,DC United,Chicago Fire,3,0,H,1.57,5.41,2021
2021-09-16,Sporting Kansas City,Minnesota United,4,0,H,1.86,4.01,2021
2021-09-16,Austin FC,Los Angeles FC,1,2,A,2.85,2.32,2021
2021-09-16,Portland Timbers,Colorado Rapids,2,2,D,2.21,3.13,2021
2021-09-16,San Jose Earthquakes,Real Salt Lake,3,4,A,2.12,3.43,2021
2021-09-16,Los Angeles Galaxy,Houston Dynamo,1,1,D,1.73,4.44,2021
2021-09-18,Inter Miami,New York Red Bulls,0,4,A,2.13,3.53,2021
2021-09-19,Atlanta Utd,DC United,3,2,H,2.05,3.43,2021
2021-09-19,New England Revolution,Columbus Crew,1,1,D,1.38,7.66,2021
2021-09-19,Toronto FC,Nashville SC,2,1,H,3.29,2.22,2021
2021-09-19,FC Cincinnati,New York City,1,2,A,4.64,1.7,2021
2021-09-19,Minnesota United,Los Angeles Galaxy,3,0,H,1.78,4.16,2021
2021-09-19,Austin FC,San Jose Earthquakes,3,4,A,2.12,3.15,2021
2021-09-19,Real Salt Lake,Seattle Sounders,1,0,H,2.28,3.09,2021
2021-09-19,Houston Dynamo,FC Dallas,3,2,H,2.19,3.15,2021
2021-09-20,CF Montreal,Chicago Fire,2,0,H,1.62,4.89,2021
2021-09-20,Philadelphia Union,Orlando City,3,1,H,1.63,5.29,2021
2021-09-20,Portland Timbers,Los Angeles FC,2,1,H,2.55,2.63,2021
2021-09-20,Colorado Rapids,Vancouver Whitecaps,1,1,D,1.57,5.67,2021
2021-09-23,Inter Miami,Nashville SC,1,5,A,3.39,2.26,2021
2021-09-23,New York Red Bulls,New York City,1,1,D,3.05,2.28,2021
2021-09-23,Chicago Fire,New England Revolution,2,3,A,2.32,2.92,2021
2021-09-26,Philadelphia Union,Atlanta Utd,1,0,H,1.9,3.85,2021
2021-09-26,New England Revolution,Orlando City,2,1,H,1.59,5.07,2021
2021-09-26,DC United,FC Cincinnati,4,2,H,1.48,6.39,2021
2021-09-26,Columbus Crew,CF Montreal,2,1,H,2.28,3.05,2021
2021-09-26,New York City,New York Red Bulls,0,1,A,1.68,5.05,2021
2021-09-26,Minnesota United,Houston Dynamo,2,0,H,1.78,4.34,2021
2021-09-26,Colorado Rapids,Toronto FC,0,0,D,1.44,6.56,2021
2021-09-26,Vancouver Whitecaps,FC Dallas,1,0,H,2.24,3.09,2021
